word	nodeType	synsetCount	unit
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
October	ENTITY:DATE	0	EP21-MaternalInstincts
Lindaor	ENTITY:LAW	0	EP21-MaternalInstincts
Three	ENTITY:CARDINAL	0	EP21-MaternalInstincts
three	ENTITY:CARDINAL	0	EP21-MaternalInstincts
Philadelphia	ENTITY:GPE	0	EP21-MaternalInstincts
Vailens	ENTITY:LOC	0	EP21-MaternalInstincts
Valens	ENTITY:ORG	0	EP21-MaternalInstincts
Frannie	ENTITY:ORG	0	EP21-MaternalInstincts
night?Our	ENTITY:NORP	0	EP21-MaternalInstincts
second	ENTITY:ORDINAL	0	EP21-MaternalInstincts
roo-roo	ENTITY:PERSON	0	EP21-MaternalInstincts
Rebecca Morgan	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda Frandsen case?No	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
"the Center For
Missing"	ENTITY:ORG	0	EP21-MaternalInstincts
childrenin	ENTITY:PERSON	0	EP21-MaternalInstincts
Virginia	ENTITY:GPE	0	EP21-MaternalInstincts
mid-Atlantic	ENTITY:DATE	0	EP21-MaternalInstincts
John Barrett	ENTITY:PERSON	0	EP21-MaternalInstincts
Aberdeen	ENTITY:GPE	0	EP21-MaternalInstincts
Maryland	ENTITY:GPE	0	EP21-MaternalInstincts
Robert Gordon	ENTITY:PERSON	0	EP21-MaternalInstincts
Richmon	ENTITY:GPE	0	EP21-MaternalInstincts
Virginia	ENTITY:GPE	0	EP21-MaternalInstincts
Robert?Bobby	ENTITY:PERSON	0	EP21-MaternalInstincts
Gordons	ENTITY:PERSON	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
Scotty	ENTITY:PERSON	0	EP21-MaternalInstincts
Virginia	ENTITY:GPE	0	EP21-MaternalInstincts
Gordon	ENTITY:PERSON	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
Bobby	ENTITY:PERSON	0	EP21-MaternalInstincts
Gordon	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
months	ENTITY:DATE	0	EP21-MaternalInstincts
Cheerios	ENTITY:ORG	0	EP21-MaternalInstincts
Vic	ENTITY:PERSON	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
Child Services	ENTITY:ORG	0	EP21-MaternalInstincts
Haze	ENTITY:PERSON	0	EP21-MaternalInstincts
today	ENTITY:DATE	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda Fransen	ENTITY:PERSON	0	EP21-MaternalInstincts
two	ENTITY:CARDINAL	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
one	ENTITY:CARDINAL	0	EP21-MaternalInstincts
two	ENTITY:CARDINAL	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
Silver	ENTITY:PERSON	0	EP21-MaternalInstincts
Gordons	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
Vic	ENTITY:PERSON	0	EP21-MaternalInstincts
Vic	ENTITY:PERSON	0	EP21-MaternalInstincts
one	ENTITY:CARDINAL	0	EP21-MaternalInstincts
a-million	ENTITY:CARDINAL	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
yo-yo's	ENTITY:PERSON	0	EP21-MaternalInstincts
a few hours	ENTITY:TIME	0	EP21-MaternalInstincts
night	ENTITY:TIME	0	EP21-MaternalInstincts
Philly	ENTITY:PERSON	0	EP21-MaternalInstincts
years	ENTITY:DATE	0	EP21-MaternalInstincts
Philadelphia?A few years later	ENTITY:DATE	0	EP21-MaternalInstincts
guy?A	ENTITY:ORG	0	EP21-MaternalInstincts
P.I.	ENTITY:ORG	0	EP21-MaternalInstincts
Philly	ENTITY:GPE	0	EP21-MaternalInstincts
him?Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
Ned	ENTITY:PERSON	0	EP21-MaternalInstincts
one	ENTITY:CARDINAL	0	EP21-MaternalInstincts
Vic	ENTITY:PERSON	0	EP21-MaternalInstincts
Isiah Bagley	ENTITY:PERSON	0	EP21-MaternalInstincts
Kyle Silver	ENTITY:PERSON	0	EP21-MaternalInstincts
Bagley	ENTITY:PERSON	0	EP21-MaternalInstincts
Lindsey	ENTITY:PERSON	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
two years	ENTITY:DATE	0	EP21-MaternalInstincts
two	ENTITY:CARDINAL	0	EP21-MaternalInstincts
Three	ENTITY:CARDINAL	0	EP21-MaternalInstincts
You're	ENTITY:PERSON	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
know?So	ENTITY:GPE	0	EP21-MaternalInstincts
winter	ENTITY:DATE	0	EP21-MaternalInstincts
Gordon	ENTITY:PERSON	0	EP21-MaternalInstincts
Bobby	ENTITY:PERSON	0	EP21-MaternalInstincts
Jeff	ENTITY:PERSON	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
Tomorrow morning	ENTITY:TIME	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
Gordon	ENTITY:PERSON	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
the next two years	ENTITY:DATE	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
tomorrow	ENTITY:DATE	0	EP21-MaternalInstincts
the D.C. Superior Court	ENTITY:ORG	0	EP21-MaternalInstincts
Doc	ENTITY:ORG	0	EP21-MaternalInstincts
September	ENTITY:DATE	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
Europe	ENTITY:LOC	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
Isiah Bagley	ENTITY:PERSON	0	EP21-MaternalInstincts
six months	ENTITY:DATE	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
October	ENTITY:DATE	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
Washington	ENTITY:GPE	0	EP21-MaternalInstincts
Whshington	ENTITY:ORG	0	EP21-MaternalInstincts
Doc	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
three-year-old	ENTITY:DATE	0	EP21-MaternalInstincts
nine hours	ENTITY:TIME	0	EP21-MaternalInstincts
Kyle	ENTITY:PERSON	0	EP21-MaternalInstincts
years	ENTITY:DATE	0	EP21-MaternalInstincts
Rebecca	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
D.C.	ENTITY:GPE	0	EP21-MaternalInstincts
the last six months	ENTITY:DATE	0	EP21-MaternalInstincts
Sean	ENTITY:PERSON	0	EP21-MaternalInstincts
Linda	ENTITY:PERSON	0	EP21-MaternalInstincts
two	ENTITY:CARDINAL	0	EP21-MaternalInstincts
Bobby	ENTITY:PERSON	0	EP21-MaternalInstincts
You've	ENTITY:LOC	0	EP21-MaternalInstincts
Bobby	ENTITY:PERSON	0	EP21-MaternalInstincts
The Bangles]	ENTITY:ORG	0	EP21-MaternalInstincts
come	VERB	21	EP17-TheLostSoulOfHermanLester
now!Listen	VERB	0	EP17-TheLostSoulOfHermanLester
listen	VERB	3	EP17-TheLostSoulOfHermanLester
we	PRON	0	EP17-TheLostSoulOfHermanLester
need	VERB	3	EP17-TheLostSoulOfHermanLester
You	PRON	0	EP17-TheLostSoulOfHermanLester
do	VERB	13	EP17-TheLostSoulOfHermanLester
what	PRON	0	EP17-TheLostSoulOfHermanLester
I	PRON	0	EP17-TheLostSoulOfHermanLester
tell	VERB	8	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
want	VERB	5	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
clear	ADJ	17	EP17-TheLostSoulOfHermanLester
his	PRON	0	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
understand?all	VERB	0	EP17-TheLostSoulOfHermanLester
bring	VERB	11	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
put	VERB	9	EP17-TheLostSoulOfHermanLester
us	PRON	0	EP17-TheLostSoulOfHermanLester
your	PRON	0	EP17-TheLostSoulOfHermanLester
get	VERB	36	EP17-TheLostSoulOfHermanLester
us	PRON	0	EP17-TheLostSoulOfHermanLester
let	VERB	6	EP17-TheLostSoulOfHermanLester
's	PRON	0	EP17-TheLostSoulOfHermanLester
go	VERB	30	EP17-TheLostSoulOfHermanLester
do	VERB	13	EP17-TheLostSoulOfHermanLester
your	PRON	0	EP17-TheLostSoulOfHermanLester
your	PRON	0	EP17-TheLostSoulOfHermanLester
give	VERB	44	EP17-TheLostSoulOfHermanLester
young	ADJ	5	EP17-TheLostSoulOfHermanLester
do	VERB	13	EP17-TheLostSoulOfHermanLester
me	PRON	0	EP17-TheLostSoulOfHermanLester
right	ADJ	14	EP17-TheLostSoulOfHermanLester
come	VERB	21	EP17-TheLostSoulOfHermanLester
come	VERB	21	EP17-TheLostSoulOfHermanLester
's	PRON	0	EP17-TheLostSoulOfHermanLester
do	VERB	13	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
come	VERB	21	EP17-TheLostSoulOfHermanLester
You	PRON	0	EP17-TheLostSoulOfHermanLester
figure	VERB	5	EP17-TheLostSoulOfHermanLester
right	ADJ	14	EP17-TheLostSoulOfHermanLester
start	VERB	14	EP17-TheLostSoulOfHermanLester
boss?these	ADJ	0	EP17-TheLostSoulOfHermanLester
You	PRON	0	EP17-TheLostSoulOfHermanLester
hear	VERB	5	EP17-TheLostSoulOfHermanLester
he	PRON	0	EP17-TheLostSoulOfHermanLester
good	ADJ	21	EP17-TheLostSoulOfHermanLester
who	PRON	0	EP17-TheLostSoulOfHermanLester
live	VERB	7	EP17-TheLostSoulOfHermanLester
die	VERB	11	EP17-TheLostSoulOfHermanLester
He	PRON	0	EP17-TheLostSoulOfHermanLester
slove	VERB	0	EP17-TheLostSoulOfHermanLester
what	PRON	0	EP17-TheLostSoulOfHermanLester
we	PRON	0	EP17-TheLostSoulOfHermanLester
do	VERB	13	EP17-TheLostSoulOfHermanLester
see	VERB	24	EP17-TheLostSoulOfHermanLester
touch	VERB	15	EP17-TheLostSoulOfHermanLester
make	VERB	49	EP17-TheLostSoulOfHermanLester
let	VERB	6	EP17-TheLostSoulOfHermanLester
's	PRON	0	EP17-TheLostSoulOfHermanLester
come	VERB	21	EP17-TheLostSoulOfHermanLester
This	PRON	0	EP17-TheLostSoulOfHermanLester
nice	ADJ	5	EP17-TheLostSoulOfHermanLester
meet	VERB	13	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
look	VERB	10	EP17-TheLostSoulOfHermanLester
look	VERB	10	EP17-TheLostSoulOfHermanLester
watch	VERB	7	EP17-TheLostSoulOfHermanLester
this	PRON	0	EP17-TheLostSoulOfHermanLester
Doesn't	PRON	0	EP17-TheLostSoulOfHermanLester
have	VERB	19	EP17-TheLostSoulOfHermanLester
more	ADJ	2	EP17-TheLostSoulOfHermanLester
same	ADJ	4	EP17-TheLostSoulOfHermanLester
I	PRON	0	EP17-TheLostSoulOfHermanLester
tell	VERB	8	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
coach	VERB	2	EP17-TheLostSoulOfHermanLester
come	VERB	21	EP17-TheLostSoulOfHermanLester
have	VERB	19	EP17-TheLostSoulOfHermanLester
him	PRON	0	EP17-TheLostSoulOfHermanLester
walk	VERB	10	EP17-TheLostSoulOfHermanLester
us	PRON	0	EP17-TheLostSoulOfHermanLester
he	PRON	0	EP17-TheLostSoulOfHermanLester
get	VERB	36	EP17-TheLostSoulOfHermanLester
these	PRON	0	EP17-TheLostSoulOfHermanLester
help	VERB	8	EP17-TheLostSoulOfHermanLester
us	PRON	0	EP17-TheLostSoulOfHermanLester
want	VERB	5	EP17-TheLostSoulOfHermanLester
tell	VERB	8	EP17-TheLostSoulOfHermanLester
us	PRON	0	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
got?not	VERB	0	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
pick	VERB	12	EP17-TheLostSoulOfHermanLester
hear	VERB	5	EP17-TheLostSoulOfHermanLester
I	PRON	0	EP17-TheLostSoulOfHermanLester
play	VERB	35	EP17-TheLostSoulOfHermanLester
go	VERB	30	EP17-TheLostSoulOfHermanLester
get	VERB	36	EP17-TheLostSoulOfHermanLester
my	PRON	0	EP17-TheLostSoulOfHermanLester
what	PRON	0	EP17-TheLostSoulOfHermanLester
who	PRON	0	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
male	ADJ	3	EP17-TheLostSoulOfHermanLester
young	ADJ	5	EP17-TheLostSoulOfHermanLester
say	VERB	11	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
have	VERB	19	EP17-TheLostSoulOfHermanLester
cool	ADJ	6	EP17-TheLostSoulOfHermanLester
I	PRON	0	EP17-TheLostSoulOfHermanLester
need	VERB	3	EP17-TheLostSoulOfHermanLester
him	PRON	0	EP17-TheLostSoulOfHermanLester
think	VERB	13	EP17-TheLostSoulOfHermanLester
connect	VERB	11	EP17-TheLostSoulOfHermanLester
his	PRON	0	EP17-TheLostSoulOfHermanLester
They	PRON	0	EP17-TheLostSoulOfHermanLester
both	PRON	0	EP17-TheLostSoulOfHermanLester
lead	VERB	14	EP17-TheLostSoulOfHermanLester
their	PRON	0	EP17-TheLostSoulOfHermanLester
get	VERB	36	EP17-TheLostSoulOfHermanLester
get	VERB	36	EP17-TheLostSoulOfHermanLester
enough	ADJ	1	EP17-TheLostSoulOfHermanLester
me	PRON	0	EP17-TheLostSoulOfHermanLester
check	VERB	25	EP17-TheLostSoulOfHermanLester
see	VERB	24	EP17-TheLostSoulOfHermanLester
we	PRON	0	EP17-TheLostSoulOfHermanLester
trace	VERB	8	EP17-TheLostSoulOfHermanLester
come	VERB	21	EP17-TheLostSoulOfHermanLester
pull	VERB	17	EP17-TheLostSoulOfHermanLester
I	PRON	0	EP17-TheLostSoulOfHermanLester
wish	VERB	6	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
eat	VERB	6	EP17-TheLostSoulOfHermanLester
more	ADJ	2	EP17-TheLostSoulOfHermanLester
I	PRON	0	EP17-TheLostSoulOfHermanLester
eat	VERB	6	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
make	VERB	49	EP17-TheLostSoulOfHermanLester
sure	ADJ	9	EP17-TheLostSoulOfHermanLester
go	VERB	30	EP17-TheLostSoulOfHermanLester
waste	VERB	10	EP17-TheLostSoulOfHermanLester
I	PRON	0	EP17-TheLostSoulOfHermanLester
like	VERB	5	EP17-TheLostSoulOfHermanLester
get	VERB	36	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
What	PRON	0	EP17-TheLostSoulOfHermanLester
it?There	PRON	0	EP17-TheLostSoulOfHermanLester
be	VERB	13	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
look	VERB	10	EP17-TheLostSoulOfHermanLester
yourself	PRON	0	EP17-TheLostSoulOfHermanLester
look	VERB	10	EP17-TheLostSoulOfHermanLester
yourself	PRON	0	EP17-TheLostSoulOfHermanLester
What	PRON	0	EP17-TheLostSoulOfHermanLester
what	PRON	0	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
do	VERB	13	EP17-TheLostSoulOfHermanLester
get	VERB	36	EP17-TheLostSoulOfHermanLester
my	PRON	0	EP17-TheLostSoulOfHermanLester
What	PRON	0	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
do	VERB	13	EP17-TheLostSoulOfHermanLester
sorry	ADJ	4	EP17-TheLostSoulOfHermanLester
We	PRON	0	EP17-TheLostSoulOfHermanLester
work	VERB	27	EP17-TheLostSoulOfHermanLester
meet	VERB	13	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
see	VERB	24	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
say	VERB	11	EP17-TheLostSoulOfHermanLester
live	VERB	7	EP17-TheLostSoulOfHermanLester
come	VERB	21	EP17-TheLostSoulOfHermanLester
good	ADJ	21	EP17-TheLostSoulOfHermanLester
jump	VERB	15	EP17-TheLostSoulOfHermanLester
high	ADJ	7	EP17-TheLostSoulOfHermanLester
he	PRON	0	EP17-TheLostSoulOfHermanLester
pick	VERB	12	EP17-TheLostSoulOfHermanLester
leave	VERB	14	EP17-TheLostSoulOfHermanLester
Whatever	PRON	0	EP17-TheLostSoulOfHermanLester
do	VERB	13	EP17-TheLostSoulOfHermanLester
he	PRON	0	EP17-TheLostSoulOfHermanLester
return	VERB	16	EP17-TheLostSoulOfHermanLester
earthof	VERB	0	EP17-TheLostSoulOfHermanLester
pierce	VERB	5	EP17-TheLostSoulOfHermanLester
bleed	VERB	5	EP17-TheLostSoulOfHermanLester
mere	ADJ	2	EP17-TheLostSoulOfHermanLester
suspects?one	ADJ	0	EP17-TheLostSoulOfHermanLester
good	ADJ	21	EP17-TheLostSoulOfHermanLester
his	PRON	0	EP17-TheLostSoulOfHermanLester
own	ADJ	1	EP17-TheLostSoulOfHermanLester
say	VERB	11	EP17-TheLostSoulOfHermanLester
that	PRON	0	EP17-TheLostSoulOfHermanLester
hate	VERB	1	EP17-TheLostSoulOfHermanLester
play	VERB	35	EP17-TheLostSoulOfHermanLester
second	ADJ	2	EP17-TheLostSoulOfHermanLester
get	VERB	36	EP17-TheLostSoulOfHermanLester
him	PRON	0	EP17-TheLostSoulOfHermanLester
boot	VERB	2	EP17-TheLostSoulOfHermanLester
He	PRON	0	EP17-TheLostSoulOfHermanLester
miss	VERB	9	EP17-TheLostSoulOfHermanLester
same	ADJ	4	EP17-TheLostSoulOfHermanLester
dead	ADJ	17	EP17-TheLostSoulOfHermanLester
he	PRON	0	EP17-TheLostSoulOfHermanLester
lose	VERB	11	EP17-TheLostSoulOfHermanLester
dump	VERB	6	EP17-TheLostSoulOfHermanLester
few	ADJ	1	EP17-TheLostSoulOfHermanLester
double	ADJ	7	EP17-TheLostSoulOfHermanLester
say	VERB	11	EP17-TheLostSoulOfHermanLester
ice	VERB	3	EP17-TheLostSoulOfHermanLester
top	ADJ	1	EP17-TheLostSoulOfHermanLester
urban	ADJ	2	EP17-TheLostSoulOfHermanLester
smart	ADJ	7	EP17-TheLostSoulOfHermanLester
everything	PRON	0	EP17-TheLostSoulOfHermanLester
see	VERB	24	EP17-TheLostSoulOfHermanLester
him	PRON	0	EP17-TheLostSoulOfHermanLester
confront	VERB	4	EP17-TheLostSoulOfHermanLester
he	PRON	0	EP17-TheLostSoulOfHermanLester
go	VERB	30	EP17-TheLostSoulOfHermanLester
down?no	ADJ	0	EP17-TheLostSoulOfHermanLester
hard	ADJ	12	EP17-TheLostSoulOfHermanLester
he	PRON	0	EP17-TheLostSoulOfHermanLester
have	VERB	19	EP17-TheLostSoulOfHermanLester
he	PRON	0	EP17-TheLostSoulOfHermanLester
claim	VERB	5	EP17-TheLostSoulOfHermanLester
he	PRON	0	EP17-TheLostSoulOfHermanLester
his	PRON	0	EP17-TheLostSoulOfHermanLester
vouch	VERB	4	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
be	VERB	13	EP17-TheLostSoulOfHermanLester
we	PRON	0	EP17-TheLostSoulOfHermanLester
sure	ADJ	9	EP17-TheLostSoulOfHermanLester
connect	VERB	11	EP17-TheLostSoulOfHermanLester
seem	VERB	4	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
make	VERB	49	EP17-TheLostSoulOfHermanLester
guess	VERB	4	EP17-TheLostSoulOfHermanLester
who	PRON	0	EP17-TheLostSoulOfHermanLester
hoop	VERB	1	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
Your	PRON	0	EP17-TheLostSoulOfHermanLester
say	VERB	11	EP17-TheLostSoulOfHermanLester
he	PRON	0	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
k*lle	VERB	0	EP17-TheLostSoulOfHermanLester
we	PRON	0	EP17-TheLostSoulOfHermanLester
sit	VERB	10	EP17-TheLostSoulOfHermanLester
You	PRON	0	EP17-TheLostSoulOfHermanLester
watch	VERB	7	EP17-TheLostSoulOfHermanLester
good	ADJ	21	EP17-TheLostSoulOfHermanLester
bad	ADJ	14	EP17-TheLostSoulOfHermanLester
got	VERB	36	EP17-TheLostSoulOfHermanLester
specific	ADJ	4	EP17-TheLostSoulOfHermanLester
ask	VERB	7	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
touch	VERB	15	EP17-TheLostSoulOfHermanLester
that	PRON	0	EP17-TheLostSoulOfHermanLester
steam	VERB	6	EP17-TheLostSoulOfHermanLester
what	PRON	0	EP17-TheLostSoulOfHermanLester
happen	VERB	5	EP17-TheLostSoulOfHermanLester
him	PRON	0	EP17-TheLostSoulOfHermanLester
What	PRON	0	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
kick	VERB	8	EP17-TheLostSoulOfHermanLester
miss	VERB	9	EP17-TheLostSoulOfHermanLester
big	ADJ	13	EP17-TheLostSoulOfHermanLester
My	PRON	0	EP17-TheLostSoulOfHermanLester
screw	VERB	5	EP17-TheLostSoulOfHermanLester
take	VERB	42	EP17-TheLostSoulOfHermanLester
his	PRON	0	EP17-TheLostSoulOfHermanLester
girlfriend	ADJ	0	EP17-TheLostSoulOfHermanLester
screw	VERB	5	EP17-TheLostSoulOfHermanLester
He	PRON	0	EP17-TheLostSoulOfHermanLester
well	ADJ	3	EP17-TheLostSoulOfHermanLester
lose	VERB	11	EP17-TheLostSoulOfHermanLester
You	PRON	0	EP17-TheLostSoulOfHermanLester
like	VERB	5	EP17-TheLostSoulOfHermanLester
her?I	PRON	0	EP17-TheLostSoulOfHermanLester
like	VERB	5	EP17-TheLostSoulOfHermanLester
weake	VERB	0	EP17-TheLostSoulOfHermanLester
That	PRON	0	EP17-TheLostSoulOfHermanLester
look	VERB	10	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
admirable	ADJ	2	EP17-TheLostSoulOfHermanLester
somebody	PRON	0	EP17-TheLostSoulOfHermanLester
have	VERB	19	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
old	ADJ	8	EP17-TheLostSoulOfHermanLester
I	PRON	0	EP17-TheLostSoulOfHermanLester
guess	VERB	4	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
get	VERB	36	EP17-TheLostSoulOfHermanLester
enough	ADJ	1	EP17-TheLostSoulOfHermanLester
cause	VERB	2	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
ask	VERB	7	EP17-TheLostSoulOfHermanLester
reopen	VERB	1	EP17-TheLostSoulOfHermanLester
his	PRON	0	EP17-TheLostSoulOfHermanLester
leave	VERB	14	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
leave	VERB	14	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
we	PRON	0	EP17-TheLostSoulOfHermanLester
think	VERB	13	EP17-TheLostSoulOfHermanLester
look	VERB	10	EP17-TheLostSoulOfHermanLester
help	VERB	8	EP17-TheLostSoulOfHermanLester
your	PRON	0	EP17-TheLostSoulOfHermanLester
let	VERB	6	EP17-TheLostSoulOfHermanLester
handle	VERB	6	EP17-TheLostSoulOfHermanLester
this	PRON	0	EP17-TheLostSoulOfHermanLester
I'm	PRON	0	EP17-TheLostSoulOfHermanLester
who	PRON	0	EP17-TheLostSoulOfHermanLester
raise	VERB	27	EP17-TheLostSoulOfHermanLester
I	PRON	0	EP17-TheLostSoulOfHermanLester
be	VERB	13	EP17-TheLostSoulOfHermanLester
tell	VERB	8	EP17-TheLostSoulOfHermanLester
me	PRON	0	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
think	VERB	13	EP17-TheLostSoulOfHermanLester
make	VERB	49	EP17-TheLostSoulOfHermanLester
That	PRON	0	EP17-TheLostSoulOfHermanLester
who	PRON	0	EP17-TheLostSoulOfHermanLester
k*lle	VERB	0	EP17-TheLostSoulOfHermanLester
We	PRON	0	EP17-TheLostSoulOfHermanLester
know	VERB	11	EP17-TheLostSoulOfHermanLester
that	PRON	0	EP17-TheLostSoulOfHermanLester
white	ADJ	12	EP17-TheLostSoulOfHermanLester
jealous	ADJ	2	EP17-TheLostSoulOfHermanLester
your	PRON	0	EP17-TheLostSoulOfHermanLester
start	VERB	14	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
recognize	VERB	9	EP17-TheLostSoulOfHermanLester
that	PRON	0	EP17-TheLostSoulOfHermanLester
"ghost""?when"	ADJ	0	EP17-TheLostSoulOfHermanLester
I	PRON	0	EP17-TheLostSoulOfHermanLester
play	VERB	35	EP17-TheLostSoulOfHermanLester
he	PRON	0	EP17-TheLostSoulOfHermanLester
watch	VERB	7	EP17-TheLostSoulOfHermanLester
white	ADJ	12	EP17-TheLostSoulOfHermanLester
look	VERB	10	EP17-TheLostSoulOfHermanLester
me	PRON	0	EP17-TheLostSoulOfHermanLester
funny	ADJ	4	EP17-TheLostSoulOfHermanLester
this	PRON	0	EP17-TheLostSoulOfHermanLester
go	VERB	30	EP17-TheLostSoulOfHermanLester
I	PRON	0	EP17-TheLostSoulOfHermanLester
start	VERB	14	EP17-TheLostSoulOfHermanLester
make	VERB	49	EP17-TheLostSoulOfHermanLester
myself	PRON	0	EP17-TheLostSoulOfHermanLester
approach	VERB	5	EP17-TheLostSoulOfHermanLester
you	PRON	0	EP17-TheLostSoulOfHermanLester
That	PRON	0	EP17-TheLostSoulOfHermanLester
it	PRON	0	EP17-TheLostSoulOfHermanLester
play	VERB	35	EP17-TheLostSoulOfHermanLester
You	PRON	0	EP17-TheLostSoulOfHermanLester
say	VERB	11	EP17-TheLostSoulOfHermanLester
there	PRON	0	EP17-TheLostSoulOfHermanLester
right	ADJ	14	EP17-TheLostSoulOfHermanLester
go	VERB	30	EP17-TheLostSoulOfHermanLester
